translated_data
sentences,translated
[USER] 岩国の銘酒、獺祭(だっさい)との相性は最高。和食は本当にいい。松尾大社はいかがでしたか？,"Iwakuni's famous sake, Dassai, goes perfectly well. Japanese cuisine is truly delightful. How was the visit to Matsuo Shrine?"
久しぶりにこんな負けたあ。(T_T) ついに折り返し地点かー(>_<) やめないと(T_T),It's been a while since I've lost like this. (T_T) It seems we've reached the turning point. (>_<) I can't give up. (T_T)
やっぱりこのままAndroid を使い続けることにした!!3月に出るエクスぺリアに替えよっと♪,I decided to continue using Android after all!! I think I'll switch to the Xperia that comes out in March ♪
SuG、チャットモンチー、とらドラ借りてきた(๑˃̶ڡૢ˂̶ૢ๑),"I borrowed SuG, Chatmonchy, and Toradora! (๑˃̶ڡૢ˂̶ૢ๑)"
おぉ！スカイツリーっ！これいつから中見れるんですかね(？_？)“[USER] 初めてこんな近くで見ました・・・何だっけ？（´-`）.｡oO [URL],"Oh! Skytree! When can we start going inside and see it up close? (??) ""[User], this is the first time I've seen it from this close... What was it again? ('-').oO [URL]"""
ここが厚内（笑）札内の家も厚内の家も駅がめっちゃ近いf^_^;),"Here is the translation:

""This place is Atsuna (lol). Whether it's the house in Satsunai or the house in Atsuna, the train station is really close. f^_^;)"""
恵比寿ガーデンプレイスで行われています台湾祭りにて民族舞踊を披露致しました。 [URL],We performed ethnic dance at the Taiwan Festival held at Ebisu Garden Place. [URL]
福島みずほ×宮台真司ニコ生対談「原発社会からの離脱」を語る  [URL]  #lv57490831  #nicoip  #nicovideo,"Fukushima Mizuho x Miyadai Shinji NicoNico Live Interview ""Discussing Detachment from Nuclear Power Society"" [URL] #lv57490831 #nicoip #nicovideo"
なんかやること見つけたら、そのあいだは自分をころす。その死んでいる期間が俺にとっては一番「生きられている」時間。ものを、思考を、機械になって組みたてている時間。,"If I find something to do, I'll kill myself during that time. That dead period is the time when I feel most ""alive"". It's the time when I assemble things, thoughts, and machinery as if I were a machine."
ホームパーティーしたい(￣ー￣)“[USER] しげさんのインテリアはギャグ扱いw 『最近の★』 [URL],"I want to have a home party (￣ー￣) ""[USER], Shige-san's interior is treated as a gag, lol. 'Recent ★'"" [URL]"
"場所は…？""[USER] 待ってるね☆彡RT [USER] 向かうよ""","Where is it...? ""[USER] I'm waiting☆彡RT [USER] On my way"""
あさっての準備など。 (@ ウエムラサイクルパーツ) [URL],"Preparations for the day after tomorrow, etc. (@ Uemura Cycle Parts) [URL]"
平日代休で台風一過のツーリング日和に来てしまった… [URL],I came on a day off on a weekday and ended up arriving on a perfect day for touring after the typhoon... [URL]
ノイズキャンセライヤホン買いに来たけど置いてないとか　まじここ使えない (@ ヤマダ電機 テックランド大和店) [URL],"I came to buy noise-canceling headphones, but they said they don't have any. Seriously, this place is useless. (@ Yamada Denki Techland Yamato Store) [URL]"
[USER] おお！僕もすみっこで参加してました。楽しい美味しいイベントでしたねー。,"[TRANSLATION] Oh! I also participated from a corner. It was a fun and delicious event, wasn't it?"
麻布上陸。東京にきて麻布でごはん食べるのはじめてかも。がやがやしてて楽しい。,Arrival in Azabu. This might be my first time having a meal in Azabu since coming to Tokyo. It's bustling and fun.
鴨川来たぜﾋｬｯﾊｰ 34.995108,"I came to the Kamo River, yay! 34.995108"
ちなてーとくら寿司なう。ｲﾏｺｺ L:東京都小金井市桜町３丁目７－１,"I am currently at Kura Sushi in Chinateku. Here is the location: L: 3-7-1 Sakuracho, Koganei-shi, Tokyo."
[USER] はじめてきたんだけど、カジュアルフレンチ美味しそうだよ！,"[USER] I just arrived, but the casual French food looks delicious!"
[USER] おはようです〜☆おお、ここにもiPhoneユーザーが( ´ ▽ ` )ﾉ 心強いわ☆  タッチパネル携帯は初だから、なんか慣れないなぁ～。,"[ASSISTANT] Good morning~☆ Oh, there are iPhone users here too ( ´ ▽ ` )ﾉ That's reassuring☆ This is my first time using a touch screen mobile phone, so I'm not used to it yet."
また電波障害？ 俺にメールが送れないらしい…(´Д` ) アド変もしてないのに。メールが返ってくるとは…(´Д` ),Another radio interference? It seems that I can't send emails...(´Д`) I haven't even changed my address. I can't believe the emails are coming back...(´Д`)
珍しい光景。城南島海底トンネル閉鎖して、五台のタンクローリーだけ通してる。 危険物車両接近中の警告文字。 何積んでるんだろう？ ﾃｶ 朝の忙しい時間にやることか！,"Unusual sight. The underwater tunnel to Jōnanjima Island is closed, and only five tanker trucks are allowed through. There's a warning sign for approaching hazardous vehicles. I wonder what they're carrying? Geez, they chose such a busy time in the morning to do this!"
[USER] やったね！ ベテランさんの域に入りましたね お疲れさまでした。,[ASSISTANT] Well done! You have reached the level of a veteran. Congratulations and great job!
真面目系クズってなんだよwwwwwクズにwwww真面目も糞もねぇだろwwwwwww,"What in the world is a serious type of scum? LOL, there's no seriousness or shit in scum, hahaahahaha."
しかも、UTMBからは健康診断書提出の締切連絡が。。。 鎌倉・横浜近辺でサラッと英語の健康診断書にサインしてくれる人はいないかなー。 (出来ればリーズナブルな価格でw),"Moreover, I received a deadline reminder for submitting a health examination report from UTMB... I wonder if there is anyone around Kamakura and Yokohama who can casually sign an English health examination report for me. (Preferably at a reasonable price, haha.)"
iPhone 5に欲しいとは言わないが、15年ぐらい前にNewtonをつかってて、こんな風に将来なるんだろうなぁって思ってたよ。 かっけぇなぁ   [URL],"I wouldn't say I want an iPhone 5, but about 15 years ago, I used a Newton and thought that it would evolve into something like this in the future. It's so cool. [URL]"
やっと連動できた。 (@ カフェ ゼノン) [pic]: [URL],Finally synchronized. (@ Cafe Zenon) [pic]: [URL]
ラーメンの円熟屋さんなう！ｲﾏｺｺ L:山梨県甲府市大里町２８３７－７,"Currently at a ramen shop called ""Enjuku-ya""! Here now. Located at 2837-7 Osato-cho, Kofu City, Yamanashi Prefecture."
[USER] ジャンクガレッジ食った翌日に痛風発作おきたんで注意してくださいネ！,[TRANSLATOR] Please be careful as I had a gout attack the day after eating at a junk food restaurant.
さぁさぁ。行きますよー、気をつけながら。 (@ ニッポンレンタカー 白山営業所) [URL],"Alright, here we go! Be careful as we drive. (@Nippon Rent-A-Car Hakusan branch) [URL]"
TVを自転車に載せて持ち込み相談に来る西成区民。すぐ頭に浮かぶなw → 地デジ狂騒曲　駆け込み「悩んでいる間に時間が」　生活保護者「置いてきぼり」 [URL],"Residents of Nishinari Ward who come to seek advice with their TVs mounted on bicycles. It's something that immediately comes to mind, lol. → ""Chaotic Symphony of Digital Terrestrial TV"" Rushing in with worries, ""Time is slipping away"" while welfare recipients are left behind. [URL]"
[USER] 黒のリッケンバッカーです、見えづらくてすみません^^;,"[USER] It's a black Rickenbacker, sorry for the poor visibility ^^;"
今までで、一番不味いカフェミストに出会う。＠西武新宿駅のスタバ,I have encountered the most unpleasant café mist so far at the Starbucks in Seibu Shinjuku Station.
[USER] ありがとう！今週のボルダはおかちんフジロックやからおらんわ。で、俺も3日だけ行くかめっちゃ迷っています。7日は決定で。,"[USER] Thank you! I won't be at the bouldering this week because I'll be at the Okachin Fuji Rock. So, I'm really torn about whether I should go for just three days. The 7th is confirmed."
やるなー。まだ、その領域には達してないな～。“[USER] 足の(裏の)痛みはあるが走ってみた。ダラダラジョギング完了。筋トレも。以外といける。でもおわったら、また、足を引きずってしまう。走らないと落ち着かない最近。”,"You did it, huh? Still haven't reached that level yet~ ""I tried running even though my feet hurt. Completed a slow jog. Also did some muscle training. Surprisingly, I'm doing okay. But after I finish, my feet end up dragging again. Lately, I can't settle down if I don't run."""
[USER] じげもかっこよd(^_^o)早稲田祭のは貸してくれちょ！,"[ASSISTANT] ""You look so cool, d(^_^o) Could you lend me your Waseda Festival [item]?"""
[USER] あざーす。よろしくどーぞ。ちなみに19日に西へ向かいます。,"[ASSISTANT] Thanks! Nice to meet you. By the way, I will be heading west on the 19th."
夢を見た。久々リアルだったなぁ。なんでこうなった？って自問自答してた答えを夢が教えてくれた。いいもんか悪いもんか、、、ただ納得した,"I had a dream. It felt so real after a long time. I was questioning myself, asking why things turned out this way, and the dream gave me the answer. Whether it's good or bad, I simply accepted it."
