sentences,translated
何で⁇(⌒▽⌒) Ｒｉｏちゃんの、笑は何だな？“[USER] [USER] [USER] ははは(^3^)/”,"Why? What is Rio-chan's laughter like? ""[USER] [USER] [USER] hahaha (^3^)/"""
それなりの人格進化が 止まってる人間に似た違う下等動物の集合炭素[USER],A collection of carbon-based organisms similar to humans whose personality evolution has ceased.
[USER] ワンコできる子やなあ(笑)ﾜﾗﾅｯﾄｳうまいわぅ　俺は広島焼き美味すぎたわぅわぅ [URL],"[USER] Wow, you're quite good with dogs (laughs). Waranannto, you really nailed it. Hiroshima-style okonomiyaki was so delicious, wah wah. [URL]"
外気温2度。雪マーク点灯中。寒い(>_<)  @ ライフ奥戸街道店 [URL],Outdoor temperature is 2 degrees. Snow sign is lit. It's cold (>_<)  @ Life Okudo Kaido Store [URL]
好きなことを突き進め、1000万稼ぐまでやめるな！か…ビリビリくるなムツゴロウさんの言葉は,"""Keep pursuing what you love and never give up until you earn 10 million! The electrifying words of Mr. Mutsugorou, don't let them shake you."""
"長く付き合うと案外ええ奴だよ。[USER] だいぶ無駄そうな肉は落とせてきたけど、腹の上のポニョがなかなか退治できない。""","When you spend a long time together, you realize they're actually a good person. [USER] has managed to shed a lot of unnecessary weight, but they can't seem to get rid of the stubborn belly fat."
インド料理専門店　シャングリラ・モティに写真つきタッチ！ [URL],Indian cuisine specialty store Shangri-La Moti with photo touch! [URL]
[USER] おはようです。こちらもいい天気で気持ちいいです。,[ASSISTANT] Good morning. It's also great weather here and feels wonderful.
[USER] なんかあるんかな。こないだの夢ちゃんのように((((；ﾟДﾟ))))))),Is there something going on? Like with Dream-chan the other day ((((；ﾟДﾟ)))))))
折角、舞洲まで来たので、新夕陽が丘の展望台から大阪湾を一望。明石海峡大橋に天使の梯子が降りて来ています。 [URL],"Since we've come all the way to Maishima, let's take in the view of Osaka Bay from the observation deck of Shin-Yūhigaoka. The Angel's Ladder is descending onto the Akashi Kaikyo Bridge. [URL]"
皆さん、おはようございます(＾ｰ^)ノ 今日は天気が回復☀ 今日も一日頑張りましょうね～ …早くしないとゴミの日だったよε=ε=ε=ε=ε=ε=┌(;￣◇￣)┘,Good morning everyone (＾ｰ^)ノ The weather has improved today ☀ Let's do our best today too~ ...Hurry up or it'll be garbage day ε=ε=ε=ε=ε=ε=┌(;￣◇￣)┘
esが嫌われている理由　三位【ド変態・64票】二位【変態すぎ・345票】一位【根暗・2357票】 [URL],"Reasons why es is hated: 

In third place: ""Pervert"" with 64 votes.
In second place: ""Too much of a pervert"" with 345 votes.
In first place: ""Introverted"" with 2357 votes.

[URL]"
イルミネーション取り付け作業中  @ 表参道ヒルズ同潤館 [URL],Installation of the Illumination in progress at Omotesando Hills Dojunkan. [URL]
駅です（−＿−；） かけらもない。・゜・(ノД`)・゜・。 [URL],It's a train station (-_-;) Nothing is left.・゜・(ノД`)・゜・。 [URL]
反省会...なんの？ (@ 草花木果) [pic]: [URL],"""Reflective meeting...about what?"" (@ Grass Flowers Trees Fruits) [pic]: [URL]"
かえるます。 (at 築地市場駅 (Tsukijishijō Sta.) (E18)) — [URL],Frog mask. (at Tsukiji Fish Market Station (E18)) - [URL]
[USER] うまかったよおお♪ 残念だがもう腹の中だ(´･ω･`)w,"[USER] It was delicious! Too bad, but it's already in my stomach (´･ω･`)w"
今週末まで波残ってるかなぁぁ〜 台風 近畿-関東で大雨の恐れ [URL] #yjfc_typhoons,Is the wave still remaining until this weekend? There is a risk of heavy rain due to a typhoon in the Kinki-Kanto region. [URL] #yjfc_typhoons
首相の脱原発依存構造が封殺されていく。このまま新総理に変わればなし崩し的に原発維持となってしまう。もう解散して民意を問うしかない。,"The Prime Minister's push for nuclear energy independence is being suppressed. If we continue like this and there is a change in leadership, it will gradually lead to the retention of nuclear power plants. We have no choice but to dissolve and seek public opinion through elections."
山口佑輔が嫌われている理由　三位【気持ち悪い・98票】二位【自分勝手すぎ・687票】一位【冷酷・4897864票】 [URL]   ひろきのみてやってみたシリーズ第二弾、当てはまる,
やっぱり人が多いね！ (@ 東大寺大仏殿) [pic]: [URL],"There are a lot of people, after all! (@ Todaiji Temple Daibutsuden) [pic]: [URL]"
熱くて甘いのを。  @ スターバックスコーヒー 京都リサーチパーク店 [URL],Something hot and sweet. @ Starbucks Coffee Kyoto Research Park Store
探そッと RT [USER] ふ…それは最高機密さ [USER] え？女子なの？クノイチなの？ RT [USER] 今日のニンジャは、胸元がヘビ柄ラシイ…色っぽい(´Д` ) [USER] 芭蕉… [USER] #basyo_den,Secretly searching RT [USER] Huh... Is it a girl? Is it a kunoichi? RT [USER] Today's ninja has a snake pattern on the chest... Sexy (´Д` ) [USER] Basho... [USER] #basyo_den
[USER] 車掌さん！早く発車して下さい！ミサイルが！チュドーン！！ポ～～！間一髪で発車して爆煙の中から飛び出す列車 [URL],"[ASSISTANT] Conductor! Please depart quickly! There's a missile! Boom!! Po~~! The train barely manages to depart in the nick of time, bursting out from the midst of the smoke and flames. [URL]"
武蔵境の松屋で隣のテーブルまで使い寝る女の子二人・・・  これがゆとりか・・・,"Two girls, comfortably sleeping and using the table next to them, at the Matsuya in Musashi-Sakai... Is this what they call ""yutori""?"
[USER] [USER] ●●←ミッキー(ドコモよりリアルや,[USER] [USER] ●●←Mickey (Realistic from Docomo)
元祖にんにくや イオンモール熊本クレア店にタッチ！ [URL],Touch the original garlic at the Aeon Mall Kumamoto Claire store! [URL]
今年の汚れをひっそり洗い流すカウントダウンイベント始まりましたよ！ @ BOOGIE TOWN ブギー タウンに写真つきタッチ！ [URL],The countdown event to quietly wash away this year's dirt has begun! Touch with a photo at BOOGIE TOWN! [URL]
もすですよ、と。 (@ MOS BURGER東広島店) [URL],"It's Mos Burger, yeah. (@ MOS BURGER Hiroshima Higashi Shop) [URL]"
不思議な女のコがやって来る！ 17日巨峰の王国まつり！ [URL],A mysterious girl is coming! 17th Kyoho Kingdom Festival! [URL]
久々にエリアメール。ナマズ速報のほうが数秒早い。この差が助かるが、群馬は今回揺れず。,"Long time no see, Area Mail. The catfish breaking news is a few seconds faster. It's helpful to have this difference, but Gunma did not shake this time."
食後のデザートなう。スノーな仲間とわいわいと♪ (@ デニーズ 六会店) [URL],Having dessert after a meal now. Having a fun time with my snow friends♪ (@ Denny's Rokuai Branch) [URL]
私の家、家族親戚大集合この一面積1m2×1m2の総合人口はどれくらいかな？,"How many people are there in total in this area of 1m2×1m2, with my house and all the family members and relatives gathering?"
竹村大学竹研究部竹村竹子がこんな畑、ルーマニア人の植民地にしてしまえと言わんばかりに、おかしなしいたけの根元を切ったけど、本当は、しいたけルビーをおかしなしいたけと勘違いしたせいで、しいたけルビー強盗犯として竹村大学竹研究部竹村竹子が逮捕されたけいじドラマ。  なんだこれ?,"What is this? It's a strange story about Takemura Takeko from Takemura University's Bamboo Research Department, who chopped the base of a bizarre mushroom in a way that seemed to suggest turning it into a Romanian people's colony. However, in reality, it was a misunderstanding where she mistook ""Shiitake Ruby"" for a bizarre mushroom. As a result, Takemura Takeko from Takemura University's Bamboo Research Department was arrested as the Shiitake Ruby thief. This sounds bizarre!"
おはようございます♪(*´∇｀*)今日はこれから【SAKURA セッション】すべて最高最善に！素敵な一日お過ごし下さい♪,"Good morning ♪(*´∇｀*) Today, let's have the best and most wonderful time at the 【SAKURA Session】! Have a lovely day♪"
Raumen Museum  @ 新横浜ラーメン博物館 [URL],Raumen Museum @ Shin-Yokohama Ramen Museum [URL]
#junew なう♥ 今日もちゃんとベビーベッドで寝てくれてる！ないす♡ ハイローが朝まで寝るにはサイズ的にだいぶ狭くなりつつあったから、良かった(๑′ᴗ‵๑),"#junew now ♥ Today, baby is sleeping well in the crib! Nice ♡ The bassinet was getting a bit small for him to sleep in until morning, so it's good (๑′ᴗ‵๑)"
[USER] 息子が少年団でサッカーしてます。遠藤ファンです。 明日も朝6時起きで、試合行ってきます,"[USER] My son plays soccer in a youth team. He is a fan of Endo. Tomorrow, we will wake up at 6 am and go to his game."
気分転換に店変更 (@ ドトールコーヒー 横浜南幸店) [URL],Change of scenery by switching stores (@ Doutor Coffee Yokohama Minamisaiwai store) [URL]
このコンビニ、輝いている*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･* [URL],This convenience store is sparkling *:･ﾟ✧✿.:*･ﾟ✧(*ﾟ▽ﾟ)✿･ﾟ✧.:*･ﾟ✧ [URL]
NHKは、小沢一郎の初公判の報道をしている。この世を変えた21世紀最大の人物がこの世を去ったというのに。,"NHK is reporting on Ichiro Ozawa's first trial. Despite the fact that the greatest figure of the 21st century, who changed the world, has passed away."
高千穂神社 32.706265,Kumano Hayatama Taisha - 32.706265
[USER] コスト３の槍を城門に運ぶデッキだから簡単で強いよ！,[Assistant] It's an easy and strong deck that transports a cost 3 spear to the castle gate!
統一教会町田信徒からの手紙 〜中高生の父母会を開催中。活発な意見、感想が出てる。【統一協会でなく統一教会が正式な略称です】,"Letter from the Machida congregation of the Unification Church ~ Currently hosting a meeting of parents of middle and high school students. Active opinions and feedback are being expressed. [Note: ""Unification Church"" is the correct abbreviation, not ""Unification Association.""]"
[USER] [USER] [USER] COCACOLA lkkkk :B,COCA-COLA lkkkk :B
現在地   [住所 群馬県太田市世良田町,"Current Location: Seraida-cho, Ota City, Gunma Prefecture."
都城市夢ヶ丘から見た、二子石、古高千穂、高千穂峰。昨年1/26以来。 [URL],"From the viewpoint of Yumegaoka in the capital city, the images of Futagoishi, Furutakachio, and Takachio Peak. Since January 26th of last year. [URL]"
8分発〜 (@ 八王子駅 (Hachioji Sta.) w/ 2 others) [URL],Departure at 8 minutes past the hour - (@ Hachioji Station with 2 others) [URL]
現実だと最悪な職業だけど、仮想現実だと最高にクールに見えてしまう職業。主にボトムズとビッグボス、アリーアルサージェスあたりが原因,"In reality, it is the worst profession, but in virtual reality, it appears to be the coolest profession. Mainly, it is due to ""TOMOZ"" (referring to a certain anime), ""Big Boss,"" and ""Ali Al-Saachez."""
今日の稲村が崎良かったな（＾∇＾） 天気も最高で言うことなし‼,"Today's Inamuragasaki was great (^∇^) The weather was perfect, nothing to complain about‼"
[USER] Japan is here .Do the show . I was delayed a good day today !! Good night in .,Japan está aquí. Haz el espectáculo. ¡Estuve retrasado todo el día de hoy! Buenas noches.
"AIZUMASSAN sing ""one more time","AIZUMASSAN sings ""one more time""."
in沼津にてクリスマスパーティ終了‼ どこ行くか⁇長岡帰れば何かある？？ 大至急情報求む‼,"Christmas party in Numazu is over!! Where should we go? If we go back to Nagaoka, is there something happening?? Urgently seeking information!!"
第一弾、終了。午後から第二弾。続けて、話が好転することを期待して、ランチタイム。,"First round, complete. Starting the second round in the afternoon. Looking forward to a positive turn of events, it's lunchtime."
