sentences,translated
実家帰省(^o^)/こっちは満開♪朝彦根城の桜を父と見て最高p(^-^)q♪今回の帰省は親孝行の為。お正月も帰れなかったし私の父と母は若くないので余計ですね！娘の役割です。私の子供達にも会いにきました！ [URL],"Going back to my hometown (^o^)/ It's in full bloom here♪ I saw the cherry blossoms at Hikone Castle with my father and it was amazing p(^-^)q♪ I came back this time to show filial piety. I couldn't come back for New Year's, and my parents are not young, so it's even more important! It's my role as a daughter. I also came to see my children! [URL]"
妙に最近ブラフマンとか、ヘビロテ。ぐぅ(T ^ T)てなる。若返りたいのか私？,"Lately, I've been strangely obsessed with Brahman and wearing it constantly. It's so frustrating (T ^ T). Is this because I want to rejuvenate myself?"
[USER] [USER] 中学で黒帯とったとおもったら高校に入ってすぐ腰を痛め（ヘルニア）てその後はずっと美術部でひたすら油絵を描いてました。,"I thought I would earn a black belt in junior high, but soon after entering high school, I injured my back (herniated disc) and have been painting oil paintings in the art club ever since."
[USER] ２５００円でした、ネット上の評判が良かったし安いから試しにかいました。さてどうなることか？,[ASSISTANT] It was 2500 yen. I bought it because it had good online reviews and was cheap. Now let's see what happens.
[USER] 今お友達誰もいなくて寂しい限りです（ ;  ; ）（泣）,[USER] I don't have any friends right now and I'm feeling extremely lonely ( ; ; ) (crying)
とのちゃん 遅くなってごめんねぇ またウンチまみれかしらψ(｀∇´)ψ笑 今日も いっぱい遊そぼ～♡ [URL],"Tono-chan, I'm sorry for being late again. I wonder if I'll end up covered in poop again ψ(｀∇´)ψ lol. Let's play a lot today too~♡ [URL]"
けんちゃんと一緒につくりましたぁ！ ひじきとジャガイモのコロッケ♡ ラーメンサラダ♡ [URL],I made it together with Ken-chan! Hijiki and potato croquette♡ Ramen salad♡ [URL]
[USER] 荒川遡って和光市まで。距離は70km。足が直ぐへたってペースが上がらなかった｡。ﾜｲｽﾞ行くなら尻パット付のスパッツ購入推奨。長時間はつらいよ。,"[Ai] Going back up the Arakawa River to Wako City. The distance is 70km. My feet quickly got tired and I couldn't increase my pace. If you're going to Wize, I recommend purchasing spats with a padded seat. It's tough for long periods of time."
マルイの地下でナマコ見つけてもて思わず購入ナマコ酢作りました( ´ ▽ ` )ﾉ明日のつまみの一品完成ψ(´ڡ`❤)笑,"I found a sea cucumber in the basement of Marui, so I couldn't help but buy it. I made sunomono (vinegared dish) with the sea cucumber. One appetizer for tomorrow is complete. (´ ▽ ` )ﾉ笑"
[USER] まだやたことないけぇ、わっかんね ♪(´ε｀ )  だれー！w,"[USER] I haven't done it yet, so I don't understand. Who are you?! lol"
[USER] みんな最後に僕に会いに来たのかなあ…って（笑）これからビール！,[USER] Did everyone come to see me at the end... haha! Now it's beer time!
今日、長かったな。おなかすきすぎて、食べ放題にひかれた。 [URL],Today was so long. I got really hungry and was tempted by an all-you-can-eat buffet. [URL]
老人ホームの花祭り終了！初めてだったけど、こういうボランティアもいいな♪( ´▽｀)敷地に田舎の家が、、、マンションも見えるな＼(^o^)／,"End of the Flower Festival at the elderly care home! It was my first time, but volunteering like this is nice♪( ´▽｀) There's a country-style house on the property... and I can even see some apartments too ＼(^o^)／"
[USER] あざーす。土曜は久々に会社の野球チームの活動で発散してくる！いつもは大学の同級生達とカッチリした野球をやってるけど、会社のチームはマッタリ。たまにはイイね。,"[ASSISTANT] Thank you! On Saturday, I'll relieve stress by participating in activities with my company's baseball team. Usually, I play serious baseball with my university classmates, but the company team is more laid back. It's nice to have a change once in a while."
さてさて、シャワー浴びてお化粧して、レッスン準備しなきゃ(^_−)−☆ 教室までバス～バス～で2時間近く（；＿；）かわゆい生徒ちゃんー待っててねー,"Well well, I need to take a shower, put on makeup, and get ready for the lesson. Gotta take the bus for about two hours to get to the classroom. Cute students, please wait for me."
最近、酒が次の日に残る・・・w 紳助も引退したしオレもそろそろ引退かな(;´д｀) 引退できる経済力があればの話ww,"Recently, I've been getting hangovers the following day after drinking... lol With Shinjo retiring, I might also retire soon (;´д｀) Well, it's a story of retiring if I have the financial capability to do so, lol."
追加でもう1pac購入。ジャ、ジャガ先輩チィーーーッス！！今日の引きよすぎワロタw,"I will buy one more pack as an additional purchase. Ja, Jaga-senpai, cheeseeeeeee! Today's luck is too good, lol!"
見たよ！寒かったｗ QT [USER] おはよう御座います、今日も天気になりました。昨日は皆既月食見られましたか、自分は写真を撮っていました。,"I saw it! It was cold lol. Good morning, [USER]. The weather is nice again today. Did you see the total lunar eclipse yesterday? I took some photos myself."
そばよしで、蕎麦湯飲みつつ、完食待ち。写真取り忘れ(-_-;),"At a soba restaurant, I'm waiting to finish eating while sipping soba broth. I forgot to take a picture (-_-;)"
[USER] 毎度～今晩酌タイムです～ 今日はかなり気合いいれて作りましたよー 明日会社からメール確認しますね！いつもおおきに～,[USER] Hi there! It's time for an evening drink again. I put in a lot of effort to make it tonight. I'll check my work emails tomorrow. Thank you as always!
[USER] 僕行って大丈夫なの(^^;)？　詳細の連絡待ってます(^^)/,[Assistant] Are you okay with me going? (^^;) Looking forward to hearing the details. (^^)/
暑くてダウン…。こんな暑さ、暫く体験してなかったからツラい…。,"It's hot and I'm feeling down... This kind of heat, I haven't experienced in a while, so it's tough..."
寝不足と疲れでくまができてる。萎え～（;￣O￣） さあ、仕事いってきますか。,"I have dark circles under my eyes due to lack of sleep and fatigue. Ugh... ( ;￣O￣) Well, off to work I go."
今日も横浜にて資料作成なう。 自社会場なのにトイレが見つけられなくてひとりさまよう…(´･_･`) [URL],"I'm currently creating documents in Yokohama today. Even though it's our own company venue, I can't find the restroom, so I'm wandering around alone... (´･_･`) [URL]"
[USER] おかえりなさい！寂しかったですよー。またゆっくり呑みましょうね☆byミノリー,"[ASSISTANT] Welcome back! I was lonely, you know. Let's have a nice drink together again, okay? ☆by Minori"
帰ってきた！ (@ JR 横浜線 町田駅 w/ 7 others) [URL],I'm back! (@ JR Yokohama Line Machida Station w/ 7 others) [URL]
福岡タワーまでテクテク歩いてきたら、広場で九州地ビールフェア。蒸し暑いのでとてもおいしい！ 杉能舎のアンバーエールと宮崎の日向夏エール。  @ 福岡タワー (Fukuoka Tower) [URL],"When I walked to Fukuoka Tower, there was a Kyushu Craft Beer Fair in the square. It was very delicious because it was hot and humid! I had a Suginosha Amber Ale and a Hinata Natsu Ale from Miyazaki. @ Fukuoka Tower [URL]"
友達からメールきたけど、なんだかなって感じ。。 もうmixiでつぶやくのやめようかな。。,"I received an email from a friend, but it makes me feel a bit down. I'm thinking of quitting posting on Mixi."
[USER] 熟してから摘んだ苺だから、市場には出ないらしいの。農家さんから直接買って来たんだってo(^▽^)o,[USER] It seems that these strawberries were picked after maturing and won't be sold on the market. I heard that they were bought directly from the farmer! o(^▽^)o
切るほどねぇ～だろと思ったら、コタローだった       “[USER] 髪切った。さっぱり( ´ ▽ ` )ﾉ [URL],"I thought, ""It's not like they cut it a lot,"" but it turned out to be Kotaro. [USER] got their hair cut. They look refreshed. [URL]"
[USER] はえ（笑） 俺もアップデートはしました(^-^)/,"[USER] haha, I also did the update (^-^)/"
楽天で久々にスナップウォッチを買うことにした。最近、また腕時計をするようになったけどGショックは重いし、ルキアは汗吸わないし(笑)違和感なくて腕にオサレなものと思ったら久々にスナップウォッチが欲しくなった。,"I decided to buy a snap watch on Rakuten for the first time in a while. Lately, I've started wearing a wristwatch again, but G-Shocks are heavy and the Rukia doesn't absorb sweat (laughs). I thought I wanted something stylish on my wrist without feeling uncomfortable, so I became interested in snap watches again."
[USER] 慣れたら面白そうだけどね(^ ^)暇な時にでもいろいろやってみる！,[ASSISTANT] It seems interesting once you get used to it (^ ^) I'll try various things whenever I have free time!
明日、頑張れば！休みだーヽ(^0^)ﾉ娘が、携帯のロックを知っていた( o )バカだと思っていたから、びっくり(x_x)子どもって、すごいんだなぁ～(^-^;),"Tomorrow, if I do my best! It's a day off! ヽ(^0^)ﾉ I thought my daughter was stupid for knowing the mobile phone lock ( o ), so I was surprised (x_x) Kids are amazing, huh~ (^-^;)"
