sentences,translated
京都なう。なんだかんだで中学の修学旅行以来ちゃんと来たことがない。もう一度ちゃんと旅したい街っすね。,"I'm in Kyoto now. Somehow, I haven't had a chance to come here since my junior high school field trip. It's a city I'd like to visit properly again."
[USER] 蚊も生きるために必死なのね(｡-_-｡)wてか、久しぶりww,"[Assistant] Mosquitoes are also desperate to survive. LOL, it's been a while. Haha."
終点郡山駅。 次は、乗り換えしてからの東北本線福島行きに乗ります(＾ｰ^)ノ,"Final destination: Koriyama Station. Next, I will transfer and then board the Tohoku Main Line train bound for Fukushima. (＾ｰ^)ノ"
Espressamente illy (@ ブリーゼタワー BREEZ? TOWER) [URL],Espressamente illy (@ BREEZ? TOWER) [URL]
明日は同期の結婚式ですわ。 今月はあと二件オメデタですわ。 平和ですね。,"Tomorrow is my colleague's wedding. There are two more joyful occasions this month. It's peaceful, isn't it?"
普通「静岡」三島→静岡　列車番号不明 　W9編成　313系 211系,"Normal ""Shizuoka"" Mishima → Shizuoka train, Unknown train number, W9 formation, 313 series, 211 series."
ロイヤルミルクティー待ちなーう。 (@ 珈琲店 トップ 道玄坂店) [URL],I'm waiting for Royal Milk Tea now. (@ Coffee Shop Top Dogenzaka Branch) [URL]
ディズニーなう(^o^)5歳の女の子と仲良くなったー♪彼女もペンギンが好きらしい(*^^*)ふふふ。,I'm at Disneyland right now (^o^) I made friends with a 5-year-old girl♪ She seems to like penguins too (*^^*) hehehe.
[USER] えっ！？!?(･_･;?詳しく聞きに行こうかな。今日いる？,[TRANSLATION] Eh!? Should I ask for more details? Are you available today?
湘南にきたら、ぜひ。 (@ Double Doors 七里ヶ浜店) [pic]: [URL],"If you come to Shonan, definitely visit. (@ Double Doors Shichirigahama Store) [pic]: [URL]"
152番から156番ってどいうこと！  @ ほっともっと自衛隊通り店 [URL],"What does ""152番から156番"" mean? @ Hotto Motto Self-Defense Force Street Store [URL]"
阿蘇観光！高森温泉館前の道路を真っ直ぐ行くと、コットン倶楽部ペンションの芝生の庭であってます。 [URL],"Aso sightseeing! If you go straight on the road in front of Takamori Onsenkan, you will find the lawn garden of Cotton Club Pension. [URL]"
[USER] おはよう御座います＼(^o^)／   遅くなりましたが誕生日おめでとうございます！,[ASSISTANT] Good morning! Happy belated birthday!
[USER] もう夏だよo(^▽^)oタクロー君の言えからよく見えそうだねψ(｀∇´)ψ笑！,"[USER] It's already summer, o(^▽^)o Takuro kun's words can be seen clearly, don't you think? ψ(｀∇´)ψ LOL!"
今日おそらくスワ語の池田さんと小溝さんとお話しましたー池田さん岡山の塾以来だわ?,"Today, I probably talked with Mr. Ikeda and Ms. Komizo in Swahili. It's been a long time since I last saw Mr. Ikeda at the cram school in Okayama?"
ひさしぶりにカフェってます[USER] @ SO TIREDに画像つきタッチ！ [URL],"I'm going to a cafe for the first time in a while, [USER] @ SO TIRED with a touch of images! [URL]"
米原手前で止まっちゃった 。いつ動くか分からないって言ってるし。。。,I stopped in front of Mihara. They say they don't know when it will move...
下北沢初めてだな (@ 京王 井の頭線 下北沢駅) [URL],This is my first time in Shimokitazawa. (at Keio Inokashira Line Shimokitazawa Station) [URL]
なんで返事来ないのー(T ^ T)実家で寝てんならいーけど、今日は帰ってくるはずじゃ…ええええ。まっすぅ事故ったりしてないよね？？;;;;心配(T ^ T),"Why aren't you replying? (T^T) If you're sleeping at your parents' house, that's fine, but you were supposed to come back today... Eeeeh. You didn't get into an accident, did you??? I'm worried. (T^T)"
京都土産で。 RT [USER] [USER] [USER] [USER] 飯は十分あるっぽいです。特に買ってくる必要はないと思われるぜよ。,As a Kyoto souvenir. RT [USER] [USER] [USER] [USER] It seems like there is plenty of food. There doesn't seem to be a need to buy anything in particular.
菅生SAなう！牛たん丼もたい焼きちゃんカレーうどんも売り切れか… [URL],"I'm at Sugou now! Looks like they're sold out of gyutan-don, taiyaki, and curry udon... [URL]"
お義父さんに書斎の椅子を組立てたお礼にと蕎麦をご馳走になります。(^-^)/ このお店(そば料理 いなみ)で人気の「天ころ」を食べます。(^^)  ( そば料理 いなみ [URL] ) #tspot,"I will treat my father-in-law to soba noodles as a thank you for assembling the study chair. (^-^)/ We will have the popular ""tenkoro"" dish at this restaurant (Soba Cuisine Inami) (^^) (Soba Cuisine Inami [URL]) #tspot"
こっちは20度かぁ涼しい訳だ。 うっかりひたちなかの温度見たのは秘密ww,"It's around 20 degrees here, so it's quite cool. It's a secret that I accidentally checked the temperature in Hitachinaka, lol."
チンカチンカのルービー頂いてます。  @ サンピアザ [URL],I have received a chinkachinka Ruby. @ Sanpiazza [URL]
[USER] 暖かい顔が冷たいお尻に押し付けること、意味自分で考えって、(熱臉貼冷屁股),"[Watashi] It means to press a warm face against a cold buttocks, and the significance is up to one's interpretation."
[USER] ありがとうございます(^^)よろしくお願いします☆彡,[ASSISTANT] Thank you very much (^^) Nice to meet you and please take care of me☆彡
5月31日よりランチメニューもリニューアルしまーす♪( ´▽｀),The lunch menu will be renewed starting from May 31st♪( ´▽｀)
[USER] イルカさん、おはようございます。今日も暑くなりそうなので熱中症には気をつけて出かけて下さい。それでは、本日もよろしくお願い申し上げます。,"[Dolphin], good morning. It looks like it's going to be hot again today, so please be careful of heatstroke when you go out. Well then, thank you for your cooperation today as well."
報道写真展とっても良かった（；_；）今日まで日本橋の三越で開催されてるので興味ある人はぜひ。,"The press photo exhibition was really great (；_；) It's being held at Mitsukoshi in Nihonbashi until today, so anyone who is interested, please check it out."
災難でした。新小岩じゃなくて不幸中の幸いでした。？でも、市川が地元の人は・・・。(-_-;),"It was a disaster. It could have been worse, as we were not in Shinkoiwa. But Ichikawa, where locals are from... (-_-;)"
★復興の遅れの原因 同じ日本なんですから日本全体の問題として考えましょう。 そう言う気持ちがあればガレキ受け入れ拒否などそう言う言葉出て来ないのではないでしょうか。 まずは20年分のガレキを各県で受け入れをやるべきです。,"The cause of the delay in reconstruction Let's consider it as a problem for all of Japan since it is the same country. If we have that mindset, we may not hear words like rejecting debris. First, each prefecture should accept 20 years' worth of debris."
[USER] それめっちゃいいo(^▽^)o女子会[USER],[USER] That's really great! (^▽^)o Girls' night out [USER]
あらかじめ決められた恋人たちへ、かっこいいなあ?。まえに見た時はそんなに響かなかったのに、これがヘブンが成せる技か…,"To those predetermined lovers, how cool! When I saw it before, it didn't resonate that much, but is this the power of Heaven..."
[USER] お早うございます。 薄曇りながら穏やかな一日になりそうな気配の火曜日ですね。 桜も順調、順調。(^O^)／ 種まき（スジまき？）を嫌がるなんて…子供かっ！（笑） ( T_T)＼(^-^ )        今日も楽しい一日を！,[Assistant] Good morning. It seems like it will be a calm day with a slight overcast on this Tuesday. The cherry blossoms are also progressing well. (^O^)／ Who would dislike sowing seeds? Acting like a child! (laughs) ( T_T)＼(^-^ ) Have a wonderful day today too!
期末終了！（正確にはバッチが残ってるけど） 春だ！山だ！釣りだ！走るぞ〜！ ご褒美に日帰り用ザックを買いました。 オスプレー・タロン２２(^O^)／,"End of the final exams! (Well, technically there are still some assignments left) It's spring! It's time for mountains! Fishing! Let's go running! As a reward, I bought a day pack. It's the Osprey Talon 22! (^O^)/"
[USER] 教育実習って浪商行けるんですか？体大関係とか大丈夫なんですか( ´ ・ω・ ` ),[ASSISTANT] Can I go to Naniwa business school for teaching practice? Is it okay to have a connection with a physical education university? (´・ω・`)
全く混んでない @ 関越自動車道　長岡ICにタッチ！ [URL],Completely empty @ Touch at Nagaoka IC on the Kanetsu Expressway! [URL]
きたよきたよースルーしててもくるよー。まじやめてもらえますかね？ でも、少しすくなくなった！,"I'm here, I'm here! Even if you ignore me, I'll still come. Can you please stop for real? But, it has decreased a little!"
